"Отметка времени","Из какой вы группы?","Как часто вы ходите на пары (укажите количество дней в неделю)?  ","Как часто вы используете дополнительные материалы для учебы (видео, статьи, онлайн-курсы)?","Расположите дисциплины в порядке, где

1 - вообще не пойду на пару
7 - с удовольствием пойду на пару [Введение в анализ данных]","Расположите дисциплины в порядке, где

1 - вообще не пойду на пару
7 - с удовольствием пойду на пару [Информационные системы учета]","Расположите дисциплины в порядке, где

1 - вообще не пойду на пару
7 - с удовольствием пойду на пару [Базы данны]","Расположите дисциплины в порядке, где

1 - вообще не пойду на пару
7 - с удовольствием пойду на пару [Вычислительные системы, сети и телекоммуникации]","Расположите дисциплины в порядке, где

1 - вообще не пойду на пару
7 - с удовольствием пойду на пару [Облачные технологии и сервисы]","Расположите дисциплины в порядке, где

1 - вообще не пойду на пару
7 - с удовольствием пойду на пару [Разработка и стандартизация программных средств и информационных технологий]","Расположите дисциплины в порядке, где

1 - вообще не пойду на пару
7 - с удовольствием пойду на пару [Статистическая обработка информации]","Расположите дисциплины по интересу, где

1 - вообще не интересно
5 - очень интересно [Вычислительные системы, сети и телекоммуникации]","Расположите дисциплины по интересу, где

1 - вообще не интересно
5 - очень интересно [Статистическая обработка информации]","Расположите дисциплины по интересу, где

1 - вообще не интересно
5 - очень интересно [Облачные технологии и сервисы]","Расположите дисциплины по интересу, где

1 - вообще не интересно
5 - очень интересно [Базы данны]","Расположите дисциплины по интересу, где

1 - вообще не интересно
5 - очень интересно [Информационные системы учета]","Расположите дисциплины по интересу, где

1 - вообще не интересно
5 - очень интересно [Разработка и стандартизация программных средств и информационных технологий]","Расположите дисциплины по интересу, где

1 - вообще не интересно
5 - очень интересно [Введение в анализ данных]","Оцените практическую полезность дисциплин для вашей будущей карьеры, где

1 — абсолютно бесполезно
5 — крайне полезно [Введение в анализ данных]","Оцените практическую полезность дисциплин для вашей будущей карьеры, где

1 — абсолютно бесполезно
5 — крайне полезно [Информационные системы учета]","Оцените практическую полезность дисциплин для вашей будущей карьеры, где

1 — абсолютно бесполезно
5 — крайне полезно [Статистическая обработка информации]","Оцените практическую полезность дисциплин для вашей будущей карьеры, где

1 — абсолютно бесполезно
5 — крайне полезно [Разработка и стандартизация программных средств и информационных технологий]","Оцените практическую полезность дисциплин для вашей будущей карьеры, где

1 — абсолютно бесполезно
5 — крайне полезно [Базы данны]","Оцените практическую полезность дисциплин для вашей будущей карьеры, где

1 — абсолютно бесполезно
5 — крайне полезно [Вычислительные системы, сети и телекоммуникации]","Оцените практическую полезность дисциплин для вашей будущей карьеры, где

1 — абсолютно бесполезно
5 — крайне полезно [Облачные технологии и сервисы]","Насколько вам комфортна текущая сложность каждой дисциплины, где
1 — слишком легко / неинформативно
5 — слишком сложно / непонятно [Вычислительные системы, сети и телекоммуникации]","Насколько вам комфортна текущая сложность каждой дисциплины, где
1 — слишком легко / неинформативно
5 — слишком сложно / непонятно [Статистическая обработка информации]","Насколько вам комфортна текущая сложность каждой дисциплины, где
1 — слишком легко / неинформативно
5 — слишком сложно / непонятно [Введение в анализ данных]","Насколько вам комфортна текущая сложность каждой дисциплины, где
1 — слишком легко / неинформативно
5 — слишком сложно / непонятно [Информационные системы учета]","Насколько вам комфортна текущая сложность каждой дисциплины, где
1 — слишком легко / неинформативно
5 — слишком сложно / непонятно [Разработка и стандартизация программных средств и информационных технологий]","Насколько вам комфортна текущая сложность каждой дисциплины, где
1 — слишком легко / неинформативно
5 — слишком сложно / непонятно [Облачные технологии и сервисы]","Насколько вам комфортна текущая сложность каждой дисциплины, где
1 — слишком легко / неинформативно
5 — слишком сложно / непонятно [Базы данны]","Насколько актуальны и современны знания, получаемые на дисциплине, где
1 — устаревшие материалы
5 — самые современные технологии/подходы [Облачные технологии и сервисы]","Насколько актуальны и современны знания, получаемые на дисциплине, где
1 — устаревшие материалы
5 — самые современные технологии/подходы [Базы данны]","Насколько актуальны и современны знания, получаемые на дисциплине, где
1 — устаревшие материалы
5 — самые современные технологии/подходы [Разработка и стандартизация программных средств и информационных технологий]","Насколько актуальны и современны знания, получаемые на дисциплине, где
1 — устаревшие материалы
5 — самые современные технологии/подходы [Статистическая обработка информации]","Насколько актуальны и современны знания, получаемые на дисциплине, где
1 — устаревшие материалы
5 — самые современные технологии/подходы [Информационные системы учета]","Насколько актуальны и современны знания, получаемые на дисциплине, где
1 — устаревшие материалы
5 — самые современные технологии/подходы [Вычислительные системы, сети и телекоммуникации]","Насколько актуальны и современны знания, получаемые на дисциплине, где
1 — устаревшие материалы
5 — самые современные технологии/подходы [Введение в анализ данных]","Оцените соответствие сложности дисциплины вашей подготовке, где
1 — слишком просто
5 — слишком сложно [Введение в анализ данных]","Оцените соответствие сложности дисциплины вашей подготовке, где
1 — слишком просто
5 — слишком сложно [Облачные технологии и сервисы]","Оцените соответствие сложности дисциплины вашей подготовке, где
1 — слишком просто
5 — слишком сложно [Вычислительные системы, сети и телекоммуникации]","Оцените соответствие сложности дисциплины вашей подготовке, где
1 — слишком просто
5 — слишком сложно [Разработка и стандартизация программных средств и информационных технологий]","Оцените соответствие сложности дисциплины вашей подготовке, где
1 — слишком просто
5 — слишком сложно [Базы данны]","Оцените соответствие сложности дисциплины вашей подготовке, где
1 — слишком просто
5 — слишком сложно [Информационные системы учета]","Оцените соответствие сложности дисциплины вашей подготовке, где
1 — слишком просто
5 — слишком сложно [Статистическая обработка информации]","Достаточно ли у вас базовых знаний для успешного освоения дисциплины? [Разработка и стандартизация программных средств и информационных технологий]","Достаточно ли у вас базовых знаний для успешного освоения дисциплины? [Введение в анализ данных]","Достаточно ли у вас базовых знаний для успешного освоения дисциплины? [Облачные технологии и сервисы]","Достаточно ли у вас базовых знаний для успешного освоения дисциплины? [Вычислительные системы, сети и телекоммуникации]","Достаточно ли у вас базовых знаний для успешного освоения дисциплины? [Базы данны]","Достаточно ли у вас базовых знаний для успешного освоения дисциплины? [Информационные системы учета]","Достаточно ли у вас базовых знаний для успешного освоения дисциплины? [Статистическая обработка информации]","Хотели бы вы углубленно изучать эту дисциплину в следующем семестре? [Базы данны]","Хотели бы вы углубленно изучать эту дисциплину в следующем семестре? [Статистическая обработка информации]","Хотели бы вы углубленно изучать эту дисциплину в следующем семестре? [Информационные системы учета]","Хотели бы вы углубленно изучать эту дисциплину в следующем семестре? [Введение в анализ данных]","Хотели бы вы углубленно изучать эту дисциплину в следующем семестре? [Облачные технологии и сервисы]","Хотели бы вы углубленно изучать эту дисциплину в следующем семестре? [Вычислительные системы, сети и телекоммуникации]","Хотели бы вы углубленно изучать эту дисциплину в следующем семестре? [Разработка и стандартизация программных средств и информационных технологий]","Оцените уровень взаимодействия с преподавателем вне аудитории
1 — недоступен вне пар
5 — всегда доступен для консультаций [Информационные системы учета]","Оцените уровень взаимодействия с преподавателем вне аудитории
1 — недоступен вне пар
5 — всегда доступен для консультаций [Статистическая обработка информации]","Оцените уровень взаимодействия с преподавателем вне аудитории
1 — недоступен вне пар
5 — всегда доступен для консультаций [Разработка и стандартизация программных средств и информационных технологий]","Оцените уровень взаимодействия с преподавателем вне аудитории
1 — недоступен вне пар
5 — всегда доступен для консультаций [Базы данны]","Оцените уровень взаимодействия с преподавателем вне аудитории
1 — недоступен вне пар
5 — всегда доступен для консультаций [Введение в анализ данных]","Оцените уровень взаимодействия с преподавателем вне аудитории
1 — недоступен вне пар
5 — всегда доступен для консультаций [Вычислительные системы, сети и телекоммуникации]","Оцените уровень взаимодействия с преподавателем вне аудитории
1 — недоступен вне пар
5 — всегда доступен для консультаций [Облачные технологии и сервисы]"
"2025/11/28 9:02:34 PM GMT+3","4316","2-3 дня в неделю","Редко (1-2 раза в месяц)","5","6","7","1","3","2","4","1","3","4","5","4","2","3","4","4","3","2","5","3","3","4","3","4","3","2","3","2","4","4","2","3","3","3","4","4","1","3","2","2","3","3","Да","Да","Да","Нет","Да","Да","Нет","Да","Нет","Да","Да","Да","Нет","Нет","5","2","1","5","3","4","4"
"2025/11/28 9:05:14 PM GMT+3","4315","2-3 дня в неделю","Редко (1-2 раза в месяц)","6","1","7","4","5","3","2","3","4","2","3","2","3","4","4","4","4","4","4","4","4","2","3","1","4","4","2","2","4","4","4","4","4","4","4","2","3","3","3","3","4","3","Нет","Нет","Да","Нет","Да","Нет","Нет","Да","Нет","Нет","Да","Да","Да","Нет","3","1","3","3","3","3","3"
"2025/11/28 9:14:00 PM GMT+3","4317","2-3 дня в неделю","Иногда (1-2 раза в неделю)","6","3","7","4","2","5","1","3","1","3","4","3","2","5","5","5","3","4","5","3","4","3","5","4","4","2","3","3","4","5","3","3","2","3","5","4","1","3","2","2","3","5","Да","Да","Да","Да","Да","Да","Нет","Да","Нет","Да","Да","Да","Нет","Нет","5","3","4","5","5","3","4"
"2025/11/28 9:19:54 PM GMT+3","4317","2-3 дня в неделю","Редко (1-2 раза в месяц)","2","7","5","3","4","6","1","1","1","3","3","3","2","1","2","4","1","5","4","3","4","3","5","5","2","3","1","2","5","4","3","1","3","2","4","5","1","3","4","2","2","5","Нет","Нет","Да","Нет","Да","Да","Нет","Да","Нет","Да","Нет","Да","Да","Да","2","1","3","5","4","1","3"
"2025/11/28 9:21:21 PM GMT+3","4318","2-3 дня в неделю","Регулярно (почти каждый день)","6","5","7","3","2","4","1","2","1","3","5","3","4","5","5","1","3","4","5","1","3","4","5","3","3","2","1","2","4","5","3","2","2","2","5","3","1","4","1","3","2","5","Да","Да","Да","Нет","Да","Да","Нет","Да","Нет","Нет","Да","Да","Нет","Нет","5","4","5","5","4","3","4"
"2025/11/28 9:24:13 PM GMT+3","4317","2-3 дня в неделю","Иногда (1-2 раза в неделю)","3","6","7","2","5","4","1","3","1","4","5","4","3","3","5","3","1","4","5","3","3","3","5","3","3","3","2","2","4","5","3","1","2","1","3","4","2","3","3","1","4","5","Нет","Нет","Да","Нет","Да","Нет","Нет","Да","Нет","Нет","Нет","Да","Нет","Нет","4","1","3","5","2","3","3"
"2025/11/28 9:26:33 PM GMT+3","4315","2-3 дня в неделю","Иногда (1-2 раза в неделю)","7","2","4","5","6","3","1","2","2","4","4","2","1","5","4","4","4","4","4","4","4","3","3","4","4","5","2","4","4","4","4","4","4","4","4","4","2","3","5","2","5","5","Да","Да","Да","Да","Да","Да","Да","Да","Да","Нет","Да","Нет","Нет","Нет","3","3","1","5","4","3","3"
"2025/11/28 9:28:24 PM GMT+3","4315","2-3 дня в неделю","Редко (1-2 раза в месяц)","7","3","4","1","6","5","2","2","1","4","4","1","3","4","3","2","2","4","5","2","3","4","5","3","3","3","1","2","4","4","3","3","2","3","4","2","2","3","3","2","4","4","Нет","Нет","Да","Нет","Да","Да","Нет","Да","Нет","Нет","Нет","Да","Нет","Нет","1","4","4","5","4","1","2"
"2025/11/28 9:37:52 PM GMT+3","4317","2-3 дня в неделю","Редко (1-2 раза в месяц)","6","3","7","2","5","1","4","1","3","3","5","3","1","5","5","2","2","1","4","1","3","2","5","4","2","1","2","3","4","5","3","5","2","2","5","4","2","2","2","3","3","5","Нет","Нет","Да","Нет","Да","Нет","Нет","Да","Нет","Нет","Да","Да","Нет","Нет","3","1","1","4","4","1","2"
"2025/11/28 9:37:53 PM GMT+3","4319","2-3 дня в неделю","Регулярно (почти каждый день)","3","4","7","6","2","1","5","5","4","2","5","2","1","4","4","2","3","1","5","5","2","3","3","4","1","1","2","2","5","5","2","5","1","4","5","4","2","3","3","3","2","3","Да","Да","Да","Да","Да","Да","Да","Да","Да","Нет","Да","Нет","Нет","Нет","2","4","2","5","5","5","2"
"2025/11/28 9:45:44 PM GMT+3","4316","2-3 дня в неделю","Редко (1-2 раза в месяц)","7","3","5","1","4","2","6","1","5","5","4","3","2","5","5","1","5","1","5","1","5","5","4","5","3","3","1","4","5","5","3","5","3","3","5","5","1","5","5","4","3","5","Нет","Нет","Да","Нет","Нет","Нет","Нет","Да","Да","Нет","Да","Да","Нет","Нет","4","5","4","5","5","4","4"
"2025/11/28 9:46:35 PM GMT+3","4317","2-3 дня в неделю","Редко (1-2 раза в месяц)","7","1","5","2","4","3","6","2","5","1","4","2","3","5","5","2","5","2","4","1","3","1","5","5","1","2","1","3","4","4","3","5","2","3","5","5","1","1","2","4","1","5","Да","Да","Да","Нет","Да","Да","Да","Да","Нет","Нет","Да","Нет","Нет","Да","1","1","1","5","3","2","1"
"2025/11/28 9:47:59 PM GMT+3","4318","2-3 дня в неделю","Иногда (1-2 раза в неделю)","6","3","7","4","1","5","2","2","3","4","4","2","3","5","5","3","4","3","5","3","4","4","5","2","3","3","1","2","4","5","5","3","2","4","5","3","1","3","3","2","3","4","Да","Да","Да","Нет","Да","Да","Нет","Да","Нет","Нет","Да","Нет","Нет","Да","5","1","1","5","5","3","1"
"2025/11/28 9:52:47 PM GMT+3","4319","2-3 дня в неделю","Никогда","4","3","6","5","7","2","1","5","1","4","2","4","1","1","2","2","1","1","1","5","2","2","5","5","2","3","2","3","5","4","3","1","3","5","3","5","2","3","3","3","2","5","Да","Нет","Да","Да","Да","Да","Нет","Нет","Нет","Нет","Нет","Нет","Да","Нет","3","1","5","4","1","5","5"
"2025/11/28 9:55:04 PM GMT+3","4318","2-3 дня в неделю","Иногда (1-2 раза в неделю)","6","4","7","5","3","2","1","3","1","3","5","3","3","4","4","3","2","2","4","3","3","2","5","3","4","4","3","3","4","4","3","2","1","3","4","4","1","2","3","3","4","5","Да","Нет","Да","Да","Да","Нет","Нет","Да","Нет","Нет","Да","Да","Да","Нет","4","2","1","5","5","3","4"
"2025/11/28 9:56:29 PM GMT+3","4314","2-3 дня в неделю","Регулярно (почти каждый день)","4","5","7","3","6","1","2","3","2","5","4","2","1","5","5","4","2","3","5","1","5","5","5","3","2","3","2","1","5","4","3","4","3","2","5","4","1","4","3","1","3","5","Да","Да","Да","Нет","Да","Нет","Нет","Да","Нет","Нет","Да","Да","Нет","Нет","5","1","3","5","4","1","4"
"2025/11/28 9:58:10 PM GMT+3","4317","2-3 дня в неделю","Регулярно (почти каждый день)","6","2","7","1","5","4","3","1","1","5","4","1","5","4","4","1","1","4","4","1","3","1","5","3","1","1","3","2","3","4","3","2","1","1","4","3","2","3","2","3","1","5","Да","Да","Да","Да","Да","Да","Нет","Нет","Нет","Нет","Да","Да","Нет","Да","3","3","2","5","5","4","4"
"2025/11/28 10:00:13 PM GMT+3","4317","2-3 дня в неделю","Редко (1-2 раза в месяц)","5","2","6","4","7","1","3","3","2","5","5","1","1","4","5","1","5","1","5","5","5","3","5","5","4","4","3","3","5","5","3","5","1","4","5","5","3","3","3","4","2","5","Да","Нет","Да","Да","Да","Да","Нет","Да","Нет","Нет","Да","Да","Да","Нет","1","2","1","5","5","1","3"
"2025/11/28 10:01:22 PM GMT+3","4314","2-3 дня в неделю","Редко (1-2 раза в месяц)","2","4","6","1","3","7","5","3","3","3","3","3","3","3","2","3","2","2","2","2","3","2","4","5","4","3","2","2","5","5","2","4","1","3","5","5","2","2","2","2","2","5","Да","Нет","Да","Да","Да","Да","Нет","Нет","Нет","Нет","Нет","Нет","Нет","Нет","3","4","3","5","4","2","4"
